,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Chodl.8,0,2.627055605,0.702,0.024,0,8,Chodl
Des.8,0,2.103377656,0.578,0.049,0,8,Des
Pax7.8,0,2.019472082,0.51,0.004,0,8,Pax7
Cd82.8,0,1.607878584,0.406,0.024,0,8,Cd82
Myf5.8,0,1.52662295,0.274,0.001,0,8,Myf5
Fgfr4.8,0,1.420667135,0.32,0.003,0,8,Fgfr4
Edn3.8,0,1.28383726,0.25,0.005,0,8,Edn3
Myod1.8,0,1.210637123,0.197,0.004,0,8,Myod1
Prox1.8,0,1.201960495,0.229,0.005,0,8,Prox1
Cdh15.8,0,1.159029325,0.256,0.004,0,8,Cdh15
Chrdl2.8,0,1.131814678,0.19,0.001,0,8,Chrdl2
Drp2.8,0,1.113103556,0.245,0.012,0,8,Drp2
Ank1.8,0,1.029243931,0.226,0.011,0,8,Ank1
Chrna1.8,0,0.955124891,0.189,0.006,0,8,Chrna1
Jsrp1.8,0,0.949784117,0.2,0.009,0,8,Jsrp1
Pde1c.8,0,0.945292162,0.16,0.002,0,8,Pde1c
Asb5.8,0,0.861210125,0.165,0.003,0,8,Asb5
Col1a2.8,0,-2.19579082,0.624,0.982,0,8,Col1a2
Dcn.8,0,-2.721894111,0.536,0.962,0,8,Dcn
Mrln.8,7.12E-300,0.907859259,0.19,0.009,1.26E-295,8,Mrln
Clmn.8,5.76E-286,1.524753435,0.318,0.032,1.02E-281,8,Clmn
Pde4b.8,1.28E-262,1.966775832,0.542,0.114,2.26E-258,8,Pde4b
Prkcq.8,1.93E-260,0.653645765,0.115,0.003,3.42E-256,8,Prkcq
Col3a1.8,1.14E-249,-1.822148669,0.771,0.978,2.02E-245,8,Col3a1
Fstl1.8,2.40E-236,-1.681701424,0.432,0.917,4.25E-232,8,Fstl1
Crlf1.8,6.06E-232,1.100649146,0.256,0.025,1.07E-227,8,Crlf1
Col1a1.8,3.85E-228,-1.97920549,0.461,0.931,6.81E-224,8,Col1a1
Mfap5.8,1.38E-224,-2.149591021,0.176,0.825,2.44E-220,8,Mfap5
Sparc.8,2.69E-224,-1.406487226,0.813,0.988,4.76E-220,8,Sparc
Aebp1.8,2.54E-222,-2.211329995,0.176,0.826,4.50E-218,8,Aebp1
Rnase4.8,4.58E-222,-1.782428352,0.17,0.845,8.10E-218,8,Rnase4
Vgll2.8,5.89E-222,0.657490825,0.112,0.003,1.04E-217,8,Vgll2
Ly6a.8,9.06E-222,-1.932616414,0.299,0.859,1.60E-217,8,Ly6a
mt-Cytb.8,5.99E-217,1.044577414,0.976,0.869,1.06E-212,8,mt-Cytb
Igfbp6.8,4.87E-216,-2.103297991,0.242,0.847,8.61E-212,8,Igfbp6
Heyl.8,1.30E-211,1.128602447,0.245,0.025,2.30E-207,8,Heyl
S100a6.8,8.37E-206,-1.217138416,0.578,0.951,1.48E-201,8,S100a6
Cd200.8,1.95E-203,1.432423743,0.419,0.081,3.45E-199,8,Cd200
Fn1.8,1.64E-199,-1.957630756,0.406,0.871,2.90E-195,8,Fn1
Chrnb1.8,1.76E-199,0.889352767,0.168,0.011,3.11E-195,8,Chrnb1
Lum.8,2.72E-197,-1.939799228,0.182,0.802,4.81E-193,8,Lum
Dhcr24.8,9.12E-196,1.358411173,0.245,0.027,1.61E-191,8,Dhcr24
Mmp2.8,1.03E-193,-1.605263396,0.269,0.843,1.82E-189,8,Mmp2
Nppc.8,2.71E-189,1.705581375,0.189,0.016,4.80E-185,8,Nppc
Peg3.8,6.93E-189,1.563789644,0.598,0.184,1.23E-184,8,Peg3
Traf3ip3.8,6.57E-186,0.440860308,0.082,0.002,1.16E-181,8,Traf3ip3
C1s1.8,7.29E-185,-1.80430942,0.053,0.714,1.29E-180,8,C1s1
Clec3b.8,2.74E-183,-1.881970416,0.154,0.766,4.85E-179,8,Clec3b
Tenm4.8,1.09E-182,0.726472286,0.122,0.006,1.92E-178,8,Tenm4
Sdc4.8,1.29E-182,2.132594413,0.71,0.33,2.29E-178,8,Sdc4
Plpp3.8,5.84E-179,-1.911150307,0.173,0.78,1.03E-174,8,Plpp3
Gsn.8,3.11E-177,-1.938154259,0.782,0.964,5.50E-173,8,Gsn
Nid1.8,6.55E-175,-1.67711054,0.125,0.746,1.16E-170,8,Nid1
Timp2.8,4.60E-174,-1.404255388,0.379,0.871,8.15E-170,8,Timp2
Col14a1.8,5.46E-173,-1.86370234,0.104,0.722,9.67E-169,8,Col14a1
Dpt.8,5.53E-172,-1.394188339,0.544,0.881,9.79E-168,8,Dpt
Rhoh.8,1.02E-170,0.573090376,0.077,0.002,1.80E-166,8,Rhoh
Gal.8,6.81E-170,0.696661301,0.072,0.001,1.21E-165,8,Gal
Fitm1.8,5.95E-169,0.528329057,0.096,0.004,1.05E-164,8,Fitm1
C3.8,8.72E-169,-2.07230649,0.294,0.808,1.54E-164,8,C3
Serpinf1.8,1.01E-167,-1.515134721,0.317,0.825,1.79E-163,8,Serpinf1
Rpl13.8,8.08E-167,0.76397212,0.96,0.936,1.43E-162,8,Rpl13
Pcolce.8,3.22E-165,-1.543226737,0.168,0.758,5.70E-161,8,Pcolce
Hs6st2.8,7.71E-163,1.021044668,0.242,0.032,1.36E-158,8,Hs6st2
Cavin2.8,6.58E-162,1.466194211,0.506,0.147,1.16E-157,8,Cavin2
Rps19.8,1.55E-161,0.900208728,0.922,0.878,2.74E-157,8,Rps19
Fbln2.8,5.56E-161,-1.710125814,0.098,0.696,9.83E-157,8,Fbln2
Igfbp7.8,3.44E-160,-1.741844775,0.192,0.755,6.09E-156,8,Igfbp7
Rapsn.8,5.16E-159,0.473964654,0.093,0.004,9.14E-155,8,Rapsn
C1ra.8,1.56E-158,-1.59173903,0.093,0.7,2.76E-154,8,C1ra
Ly6c1.8,2.27E-158,-1.700201851,0.198,0.754,4.02E-154,8,Ly6c1
Rpl4.8,3.08E-157,0.839840389,0.91,0.874,5.45E-153,8,Rpl4
Col6a1.8,3.79E-156,-1.322415106,0.27,0.81,6.71E-152,8,Col6a1
Chd7.8,7.87E-156,0.690588525,0.11,0.006,1.39E-151,8,Chd7
Fbn1.8,1.43E-153,-1.47486068,0.251,0.787,2.53E-149,8,Fbn1
Rpl37.8,4.17E-153,0.8439453,0.917,0.86,7.37E-149,8,Rpl37
Mgl2.8,6.99E-150,0.307537822,0.058,0.001,1.24E-145,8,Mgl2
Col6a3.8,2.12E-149,-1.510780754,0.139,0.707,3.76E-145,8,Col6a3
Ifi205.8,6.72E-146,-1.881830891,0.061,0.641,1.19E-141,8,Ifi205
Rps3.8,8.71E-146,0.804653592,0.923,0.864,1.54E-141,8,Rps3
Sema6a.8,1.49E-142,1.059579589,0.237,0.035,2.63E-138,8,Sema6a
Rps9.8,2.62E-142,0.829147154,0.918,0.878,4.64E-138,8,Rps9
Rpl18a.8,7.96E-142,0.806150909,0.914,0.882,1.41E-137,8,Rpl18a
Col6a2.8,1.43E-140,-1.337519008,0.192,0.739,2.53E-136,8,Col6a2
Cxcr4.8,1.58E-140,0.520538737,0.08,0.003,2.80E-136,8,Cxcr4
Rpl14.8,1.31E-139,0.802819556,0.923,0.889,2.32E-135,8,Rpl14
Rps14.8,2.35E-139,0.735580461,0.934,0.91,4.15E-135,8,Rps14
S100a11.8,6.74E-139,-1.099413188,0.371,0.843,1.19E-134,8,S100a11
Pitx3.8,2.40E-137,0.258126117,0.051,0.001,4.24E-133,8,Pitx3
Rps5.8,4.38E-137,0.844451206,0.914,0.866,7.75E-133,8,Rps5
Ogn.8,6.40E-137,-1.420761878,0.39,0.822,1.13E-132,8,Ogn
Anxa1.8,9.47E-136,-1.055271135,0.354,0.847,1.68E-131,8,Anxa1
Rps18.8,1.33E-134,0.89188539,0.891,0.822,2.35E-130,8,Rps18
Vcam1.8,1.40E-133,1.450125552,0.483,0.16,2.47E-129,8,Vcam1
Ntn5.8,1.40E-132,0.279258851,0.045,0,2.47E-128,8,Ntn5
Lrp1.8,1.37E-131,-1.273542863,0.123,0.682,2.42E-127,8,Lrp1
B2m.8,2.45E-131,-0.91746277,0.659,0.931,4.34E-127,8,B2m
Col5a2.8,3.87E-131,-1.269101624,0.251,0.759,6.85E-127,8,Col5a2
Rps8.8,1.76E-129,0.737599328,0.944,0.907,3.11E-125,8,Rps8
Iqsec3.8,2.94E-129,0.430759322,0.07,0.002,5.20E-125,8,Iqsec3
Loxl2.8,3.97E-129,-1.399354244,0.12,0.66,7.02E-125,8,Loxl2
Fndc1.8,6.16E-129,-1.344759798,0.136,0.677,1.09E-124,8,Fndc1
Ccdc80.8,1.77E-128,-1.442740041,0.123,0.658,3.13E-124,8,Ccdc80
Ebf1.8,2.92E-127,-1.489249569,0.042,0.578,5.16E-123,8,Ebf1
Serping1.8,4.04E-126,-1.070574958,0.461,0.857,7.15E-122,8,Serping1
Cd248.8,3.27E-125,-1.557786179,0.093,0.617,5.78E-121,8,Cd248
Ksr2.8,6.19E-125,0.353334824,0.042,0,1.10E-120,8,Ksr2
Rpl26.8,2.55E-124,0.786736949,0.899,0.839,4.51E-120,8,Rpl26
Marcks.8,3.76E-124,-1.071657575,0.397,0.835,6.65E-120,8,Marcks
Htra1.8,6.14E-124,-1.352041129,0.085,0.622,1.09E-119,8,Htra1
Eef1a1.8,1.20E-123,0.650489878,0.944,0.926,2.12E-119,8,Eef1a1
Ecm1.8,3.16E-123,-1.410523257,0.11,0.634,5.59E-119,8,Ecm1
Gm13703.8,5.60E-123,0.282759456,0.043,0.001,9.90E-119,8,Gm13703
Aspn.8,1.65E-121,-1.840801765,0.09,0.602,2.91E-117,8,Aspn
Lbx1.8,4.81E-121,0.244084485,0.042,0,8.51E-117,8,Lbx1
Serpinh1.8,2.20E-119,-0.905741384,0.464,0.873,3.89E-115,8,Serpinh1
Rpl23.8,5.30E-119,0.826937673,0.878,0.812,9.38E-115,8,Rpl23
Mybpc1.8,1.22E-118,0.450002765,0.08,0.004,2.16E-114,8,Mybpc1
Pgm5.8,2.63E-118,0.4480304,0.078,0.004,4.65E-114,8,Pgm5
Otoa.8,4.82E-116,0.257940274,0.043,0.001,8.53E-112,8,Otoa
Rps27a.8,5.63E-115,0.824877454,0.89,0.819,9.97E-111,8,Rps27a
Tnfaip6.8,4.48E-114,-1.650761731,0.214,0.682,7.94E-110,8,Tnfaip6
Rplp2.8,6.34E-113,0.784240441,0.888,0.826,1.12E-108,8,Rplp2
Mgst1.8,3.35E-112,-1.214215364,0.096,0.608,5.93E-108,8,Mgst1
Pax3.8,6.69E-112,0.221255225,0.03,0,1.18E-107,8,Pax3
Rpl9.8,1.65E-111,0.800508036,0.867,0.805,2.91E-107,8,Rpl9
Ftl1.8,1.75E-111,-0.760412259,0.613,0.922,3.09E-107,8,Ftl1
Rps23.8,1.43E-110,0.762286167,0.878,0.842,2.52E-106,8,Rps23
9330159F19Rik.8,2.12E-110,0.396962845,0.061,0.002,3.75E-106,8,9330159F19Rik
Rrbp1.8,2.93E-110,-0.882124963,0.435,0.843,5.18E-106,8,Rrbp1
Rps27.8,1.05E-109,0.672573746,0.925,0.903,1.86E-105,8,Rps27
Rps7.8,1.72E-109,0.820477367,0.853,0.783,3.05E-105,8,Rps7
Rpl32.8,2.80E-109,0.699602271,0.909,0.871,4.95E-105,8,Rpl32
Ctsk.8,7.57E-109,-1.598532025,0.026,0.508,1.34E-104,8,Ctsk
Lama4.8,1.86E-108,-1.298137108,0.056,0.545,3.29E-104,8,Lama4
Rps6.8,8.79E-108,0.919967892,0.813,0.69,1.56E-103,8,Rps6
Itm2b.8,6.05E-107,-0.730901401,0.61,0.92,1.07E-102,8,Itm2b
Adamts2.8,1.31E-105,-1.15809614,0.074,0.563,2.32E-101,8,Adamts2
Apod.8,2.39E-105,-1.861895803,0.154,0.624,4.24E-101,8,Apod
Popdc3.8,2.96E-105,0.359220312,0.069,0.003,5.23E-101,8,Popdc3
Postn.8,3.07E-105,-1.826958598,0.173,0.621,5.43E-101,8,Postn
Rpl17.8,2.15E-103,0.775529254,0.877,0.838,3.80E-99,8,Rpl17
Calcr.8,8.54E-102,0.271507214,0.035,0,1.51E-97,8,Calcr
Rpl21.8,9.59E-102,0.725563609,0.878,0.849,1.70E-97,8,Rpl21
Tnxb.8,1.37E-101,-1.324659339,0.054,0.528,2.43E-97,8,Tnxb
Cd34.8,2.16E-101,-1.072715555,0.221,0.698,3.82E-97,8,Cd34
Prss23.8,2.35E-101,-1.33347615,0.12,0.584,4.16E-97,8,Prss23
Ugdh.8,5.95E-101,-1.718162033,0.206,0.65,1.05E-96,8,Ugdh
Gpx3.8,6.48E-100,0.939263618,0.878,0.794,1.15E-95,8,Gpx3
Cygb.8,1.01E-99,-1.37042265,0.054,0.518,1.80E-95,8,Cygb
Col5a1.8,2.01E-99,-1.10251961,0.178,0.645,3.56E-95,8,Col5a1
Pitx2.8,5.45E-99,0.282139237,0.043,0.001,9.64E-95,8,Pitx2
Lrrn4cl.8,8.04E-99,-1.345462274,0.022,0.479,1.42E-94,8,Lrrn4cl
Ifi204.8,1.32E-98,-1.258982599,0.077,0.543,2.34E-94,8,Ifi204
Slfn5.8,4.06E-98,-1.373926098,0.04,0.499,7.18E-94,8,Slfn5
Vim.8,7.90E-98,-0.708180584,0.606,0.918,1.40E-93,8,Vim
Prrx1.8,1.73E-96,-0.981407155,0.142,0.617,3.07E-92,8,Prrx1
Man1a.8,2.77E-96,-1.131131192,0.058,0.522,4.91E-92,8,Man1a
Palmd.8,1.47E-95,0.952119976,0.174,0.027,2.60E-91,8,Palmd
Ifi211.8,1.63E-95,-1.316105402,0.026,0.471,2.89E-91,8,Ifi211
Rpl18.8,1.82E-95,0.875299854,0.806,0.743,3.21E-91,8,Rpl18
Lamb1.8,5.87E-95,-1.178532981,0.098,0.551,1.04E-90,8,Lamb1
Tgfbr2.8,7.66E-95,-1.245758862,0.09,0.541,1.36E-90,8,Tgfbr2
Rps4x.8,3.31E-94,0.844804877,0.837,0.78,5.85E-90,8,Rps4x
Sec1.8,4.59E-94,0.212358549,0.032,0,8.13E-90,8,Sec1
Slf2.8,2.78E-93,1.017013133,0.258,0.06,4.91E-89,8,Slf2
Mmp14.8,2.82E-93,-1.088534139,0.155,0.614,4.98E-89,8,Mmp14
Rpl3.8,3.93E-93,0.759058336,0.834,0.76,6.96E-89,8,Rpl3
Rps15.8,1.43E-92,0.697356803,0.885,0.84,2.54E-88,8,Rps15
Abi3bp.8,2.57E-92,-1.137085057,0.147,0.606,4.55E-88,8,Abi3bp
Crip2.8,6.68E-92,1.178532123,0.597,0.323,1.18E-87,8,Crip2
Gm49975.8,9.23E-92,0.375983078,0.046,0.001,1.63E-87,8,Gm49975
Uba52.8,1.14E-91,0.835941082,0.814,0.703,2.03E-87,8,Uba52
Smoc2.8,2.30E-91,-1.996994133,0.072,0.504,4.07E-87,8,Smoc2
Igfbp4.8,8.26E-90,-1.1392685,0.21,0.646,1.46E-85,8,Igfbp4
Efemp1.8,1.37E-89,-1.507316442,0.056,0.487,2.43E-85,8,Efemp1
Pcolce2.8,3.67E-89,-1.511133866,0.048,0.474,6.49E-85,8,Pcolce2
Serpinb6a.8,4.70E-89,-0.914143265,0.246,0.687,8.32E-85,8,Serpinb6a
Ly6e.8,5.35E-89,-0.967089692,0.211,0.648,9.46E-85,8,Ly6e
Rps28.8,8.45E-89,0.704248703,0.886,0.853,1.50E-84,8,Rps28
App.8,9.11E-89,-0.833099077,0.314,0.75,1.61E-84,8,App
Megf10.8,6.71E-88,0.391651302,0.069,0.004,1.19E-83,8,Megf10
Pi16.8,8.52E-88,-1.78827242,0.256,0.655,1.51E-83,8,Pi16
Pdgfra.8,1.98E-87,-1.179785561,0.03,0.453,3.51E-83,8,Pdgfra
Ptma.8,3.54E-87,0.713697941,0.877,0.847,6.26E-83,8,Ptma
Sod3.8,4.75E-86,-0.990372049,0.17,0.61,8.41E-82,8,Sod3
Igf1.8,6.24E-86,-1.29664572,0.16,0.585,1.10E-81,8,Igf1
Dag1.8,7.95E-86,1.305223641,0.578,0.333,1.41E-81,8,Dag1
Axl.8,5.18E-85,-1.118571555,0.046,0.471,9.18E-81,8,Axl
Tln2.8,1.36E-84,1.148038088,0.355,0.12,2.40E-80,8,Tln2
Rpl11.8,5.71E-84,0.653904479,0.864,0.838,1.01E-79,8,Rpl11
Cdh13.8,6.89E-84,0.82267264,0.221,0.048,1.22E-79,8,Cdh13
Rps13.8,7.25E-84,0.762634323,0.805,0.746,1.28E-79,8,Rps13
Ifi207.8,9.97E-84,-1.227404653,0.043,0.462,1.76E-79,8,Ifi207
Cst3.8,1.14E-82,-1.061475295,0.434,0.818,2.01E-78,8,Cst3
Sema3c.8,1.60E-82,-1.418145379,0.074,0.484,2.83E-78,8,Sema3c
Nap1l5.8,1.68E-82,0.536637264,0.07,0.005,2.98E-78,8,Nap1l5
Ace.8,1.04E-81,-1.238936995,0.029,0.433,1.83E-77,8,Ace
Bmp1.8,3.06E-81,-0.865029133,0.139,0.578,5.41E-77,8,Bmp1
Selenow.8,6.64E-81,-0.768599157,0.205,0.656,1.18E-76,8,Selenow
Thy1.8,1.04E-80,-1.093983618,0.104,0.518,1.84E-76,8,Thy1
Dbx1.8,1.30E-80,0.238139019,0.027,0,2.30E-76,8,Dbx1
Hsp90ab1.8,1.51E-80,0.59144125,0.939,0.934,2.68E-76,8,Hsp90ab1
Rps16.8,1.73E-80,0.83940837,0.771,0.682,3.06E-76,8,Rps16
Fndc3c1.8,1.88E-80,0.17780123,0.034,0.001,3.33E-76,8,Fndc3c1
Rps3a1.8,2.82E-80,0.673804678,0.854,0.824,4.99E-76,8,Rps3a1
Rpl38.8,3.94E-80,0.74191578,0.832,0.785,6.97E-76,8,Rpl38
Cpxm1.8,4.01E-80,-1.184935066,0.059,0.467,7.09E-76,8,Cpxm1
Adamts5.8,1.13E-79,-0.975392092,0.155,0.585,2.00E-75,8,Adamts5
Hnrnpa2b1.8,3.12E-79,0.794930711,0.805,0.721,5.52E-75,8,Hnrnpa2b1
Ncl.8,3.90E-79,0.907134103,0.79,0.722,6.91E-75,8,Ncl
Rpl31.8,4.42E-79,0.678752574,0.843,0.813,7.82E-75,8,Rpl31
Fap.8,4.96E-79,-1.085696586,0.038,0.437,8.78E-75,8,Fap
Ctsl.8,5.52E-79,-0.63945397,0.539,0.862,9.77E-75,8,Ctsl
Prnp.8,1.31E-78,-0.991364136,0.08,0.492,2.33E-74,8,Prnp
Myl12a.8,1.99E-78,0.878094545,0.758,0.667,3.52E-74,8,Myl12a
S100a13.8,3.34E-78,-0.850034411,0.133,0.562,5.92E-74,8,S100a13
Add3.8,6.22E-78,-0.87229817,0.123,0.553,1.10E-73,8,Add3
Ccl11.8,6.26E-78,-1.475767994,0.03,0.419,1.11E-73,8,Ccl11
Csdc2.8,1.62E-77,0.35612153,0.058,0.003,2.86E-73,8,Csdc2
Crybg1.8,1.84E-77,0.36026609,0.053,0.003,3.25E-73,8,Crybg1
Rps15a.8,1.92E-77,0.601239929,0.872,0.844,3.40E-73,8,Rps15a
Has1.8,2.06E-77,-1.407802007,0.149,0.544,3.65E-73,8,Has1
Ctsb.8,2.49E-77,-0.742569716,0.4,0.785,4.41E-73,8,Ctsb
Sfrp4.8,3.07E-77,-1.737695806,0.045,0.434,5.43E-73,8,Sfrp4
Islr.8,4.23E-77,-0.924898,0.088,0.503,7.49E-73,8,Islr
Rps21.8,4.82E-77,0.750354753,0.845,0.805,8.53E-73,8,Rps21
Cd55.8,8.79E-77,-1.366874385,0.043,0.434,1.56E-72,8,Cd55
Arpc1b.8,1.19E-76,-0.786820864,0.203,0.64,2.10E-72,8,Arpc1b
Cnn3.8,1.34E-76,1.097741534,0.587,0.361,2.38E-72,8,Cnn3
Ifi203.8,1.89E-76,-1.39387713,0.024,0.408,3.34E-72,8,Ifi203
Lsp1.8,2.42E-76,-1.061212627,0.126,0.535,4.28E-72,8,Lsp1
Rplp0.8,2.64E-76,0.651280055,0.858,0.845,4.68E-72,8,Rplp0
Bgn.8,3.64E-76,-1.133052098,0.307,0.661,6.44E-72,8,Bgn
Anxa3.8,4.92E-76,-1.260693641,0.088,0.485,8.71E-72,8,Anxa3
Fst.8,1.13E-75,-1.518134179,0.016,0.394,2.00E-71,8,Fst
Mfap2.8,1.20E-75,-1.06697829,0.034,0.423,2.13E-71,8,Mfap2
Rpl8.8,1.57E-75,0.654069755,0.84,0.823,2.77E-71,8,Rpl8
Mndal.8,1.94E-75,-1.186133308,0.027,0.412,3.43E-71,8,Mndal
Rcn3.8,2.06E-75,-0.82635153,0.218,0.632,3.64E-71,8,Rcn3
Rps26.8,2.87E-75,0.663320045,0.853,0.859,5.07E-71,8,Rps26
Rpl19.8,4.40E-75,0.765454791,0.787,0.724,7.79E-71,8,Rpl19
Gfpt2.8,4.34E-74,-1.252532936,0.091,0.479,7.69E-70,8,Gfpt2
Rpl7.8,5.15E-74,0.745886492,0.774,0.735,9.12E-70,8,Rpl7
Thrsp.8,1.86E-73,0.361121432,0.051,0.003,3.29E-69,8,Thrsp
Apoe.8,1.91E-73,1.05553007,0.549,0.283,3.38E-69,8,Apoe
Egr2.8,1.93E-73,1.260455345,0.426,0.186,3.42E-69,8,Egr2
Defb25.8,2.41E-73,0.485219276,0.091,0.01,4.27E-69,8,Defb25
Nbl1.8,2.93E-73,-0.934757262,0.192,0.604,5.18E-69,8,Nbl1
Pdlim4.8,5.18E-73,1.071938234,0.432,0.193,9.18E-69,8,Pdlim4
Rps2.8,7.48E-73,0.676019774,0.846,0.826,1.32E-68,8,Rps2
Nupr1.8,9.04E-73,-0.603326582,0.184,0.607,1.60E-68,8,Nupr1
Rps25.8,1.27E-72,0.687586948,0.806,0.797,2.25E-68,8,Rps25
Scara5.8,2.24E-72,-1.208560811,0.056,0.433,3.96E-68,8,Scara5
Tbx1.8,5.12E-72,0.258479886,0.038,0.001,9.06E-68,8,Tbx1
Vcan.8,5.73E-72,-1.125435963,0.064,0.446,1.01E-67,8,Vcan
Cyb5a.8,8.13E-72,-0.759129592,0.163,0.591,1.44E-67,8,Cyb5a
Ackr3.8,8.52E-72,-1.023463275,0.197,0.59,1.51E-67,8,Ackr3
Rpl6.8,2.43E-71,0.741266608,0.8,0.743,4.30E-67,8,Rpl6
Ifi27l2a.8,2.70E-71,-1.173791194,0.126,0.506,4.78E-67,8,Ifi27l2a
Dpep1.8,3.35E-71,-1.200607432,0.04,0.409,5.94E-67,8,Dpep1
C4b.8,4.19E-71,-1.492263679,0.058,0.423,7.41E-67,8,C4b
Mgp.8,5.72E-71,-1.737900466,0.266,0.636,1.01E-66,8,Mgp
Heg1.8,1.44E-70,-0.964210415,0.085,0.466,2.56E-66,8,Heg1
Lima1.8,1.95E-70,-0.779790774,0.173,0.588,3.45E-66,8,Lima1
Ifitm2.8,2.05E-70,-0.654464918,0.432,0.799,3.64E-66,8,Ifitm2
Plxdc2.8,7.01E-70,-0.916820303,0.09,0.48,1.24E-65,8,Plxdc2
Ptprz1.8,1.19E-69,0.420816519,0.07,0.006,2.11E-65,8,Ptprz1
Col19a1.8,4.12E-69,0.166474914,0.024,0,7.30E-65,8,Col19a1
Rps12.8,1.71E-68,0.594490728,0.883,0.89,3.03E-64,8,Rps12
Ano5.8,3.00E-68,0.2285427,0.032,0.001,5.30E-64,8,Ano5
Tmem100.8,4.83E-68,-1.296707924,0.027,0.382,8.54E-64,8,Tmem100
Rps17.8,5.32E-68,0.692958261,0.81,0.763,9.41E-64,8,Rps17
Csf1.8,7.93E-68,-0.957046526,0.042,0.405,1.40E-63,8,Csf1
Gas5.8,1.05E-67,0.76504631,0.778,0.7,1.86E-63,8,Gas5
Ncam1.8,7.39E-67,1.015966251,0.31,0.108,1.31E-62,8,Ncam1
Akap12.8,7.66E-67,-1.029666025,0.053,0.418,1.36E-62,8,Akap12
Ccnd2.8,1.40E-66,-1.041461207,0.034,0.387,2.48E-62,8,Ccnd2
Thbs2.8,1.89E-66,-1.106573569,0.062,0.422,3.34E-62,8,Thbs2
Ankrd1.8,7.23E-66,0.775468394,0.078,0.008,1.28E-61,8,Ankrd1
Cobl.8,3.97E-65,0.468430153,0.088,0.01,7.03E-61,8,Cobl
Rpl36a.8,5.20E-65,0.775465554,0.76,0.716,9.20E-61,8,Rpl36a
Rpl5.8,6.62E-65,0.749533012,0.774,0.711,1.17E-60,8,Rpl5
Oaf.8,9.31E-65,-0.911811544,0.053,0.408,1.65E-60,8,Oaf
Bicc1.8,9.62E-65,-0.850872165,0.11,0.489,1.70E-60,8,Bicc1
Id3.8,1.33E-64,1.196306517,0.771,0.676,2.35E-60,8,Id3
Rpl36.8,1.65E-64,0.64980896,0.81,0.786,2.93E-60,8,Rpl36
H3f3b.8,2.31E-64,0.83534974,0.821,0.797,4.10E-60,8,H3f3b
Ahnak.8,2.90E-64,-0.587517311,0.456,0.806,5.14E-60,8,Ahnak
Laptm4a.8,5.00E-64,-0.523899681,0.557,0.871,8.84E-60,8,Laptm4a
Tmed3.8,6.82E-64,-0.773765231,0.098,0.47,1.21E-59,8,Tmed3
Eln.8,1.20E-63,-1.351051538,0.104,0.463,2.13E-59,8,Eln
Emilin2.8,1.21E-63,-0.993863264,0.064,0.416,2.13E-59,8,Emilin2
Angptl1.8,2.00E-63,-1.491327163,0.062,0.406,3.54E-59,8,Angptl1
Calr.8,6.37E-63,-0.559130593,0.493,0.835,1.13E-58,8,Calr
Gpx1.8,9.70E-63,-0.69008902,0.195,0.582,1.72E-58,8,Gpx1
Gpc3.8,1.11E-62,-1.126862576,0.066,0.415,1.96E-58,8,Gpc3
St3gal5.8,1.63E-62,0.935349572,0.246,0.074,2.88E-58,8,St3gal5
Antxr1.8,2.15E-62,-0.736954445,0.144,0.521,3.81E-58,8,Antxr1
Thbs3.8,3.22E-62,-0.851011993,0.046,0.392,5.69E-58,8,Thbs3
Fbln1.8,7.05E-62,-0.97297642,0.05,0.397,1.25E-57,8,Fbln1
Lix1.8,8.06E-62,0.378423459,0.083,0.01,1.43E-57,8,Lix1
Selenom.8,9.20E-62,-0.626853585,0.178,0.573,1.63E-57,8,Selenom
Serinc2.8,9.29E-62,0.303994423,0.059,0.005,1.64E-57,8,Serinc2
H2-D1.8,1.12E-61,-0.618225229,0.467,0.817,1.98E-57,8,H2-D1
Tceal3.8,2.04E-61,0.508017478,0.091,0.012,3.61E-57,8,Tceal3
Hsp90b1.8,2.26E-61,-0.500518625,0.632,0.904,3.99E-57,8,Hsp90b1
Pdia3.8,2.64E-61,-0.595055158,0.371,0.758,4.68E-57,8,Pdia3
Lamc1.8,3.37E-61,-0.755535725,0.157,0.534,5.97E-57,8,Lamc1
Ddr2.8,4.60E-61,-0.779599401,0.098,0.465,8.14E-57,8,Ddr2
Nucb2.8,6.56E-61,-0.820444372,0.054,0.401,1.16E-56,8,Nucb2
Rarres2.8,8.33E-61,-0.861167334,0.078,0.433,1.47E-56,8,Rarres2
Rack1.8,1.00E-60,0.680142825,0.781,0.754,1.77E-56,8,Rack1
Ablim1.8,1.79E-60,-0.993210926,0.032,0.364,3.17E-56,8,Ablim1
Mt2.8,2.26E-60,1.147472276,0.858,0.861,4.01E-56,8,Mt2
Zdbf2.8,7.59E-60,0.435065456,0.05,0.003,1.34E-55,8,Zdbf2
Nova1.8,1.03E-59,-1.089320182,0.006,0.32,1.82E-55,8,Nova1
Prr13.8,2.17E-59,-0.827038555,0.037,0.368,3.84E-55,8,Prr13
Npc2.8,2.77E-59,-0.694459609,0.285,0.659,4.91E-55,8,Npc2
Pamr1.8,6.45E-59,-1.00803665,0.054,0.384,1.14E-54,8,Pamr1
Rpl37a.8,7.94E-59,0.537733457,0.862,0.857,1.41E-54,8,Rpl37a
