,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Got1.15,0.000894316,0.895984829,0.195,0.103,1,15,Got1
Zc3hav1.15,0.000895444,-0.460198491,0.034,0.165,1,15,Zc3hav1
Nudc.15,0.000896419,-0.224415127,0.092,0.249,1,15,Nudc
Mdh2.15,0.000897724,0.979441435,0.379,0.306,1,15,Mdh2
Crebrf.15,0.000899354,-0.359897546,0.011,0.135,1,15,Crebrf
Gm15920.15,0.000900237,0.270348652,0.057,0.015,1,15,Gm15920
Azin1.15,0.000901537,-0.296390421,0.08,0.241,1,15,Azin1
2510009E07Rik.15,0.000903089,-0.186863916,0.011,0.135,1,15,2510009E07Rik
Mylip.15,0.000904475,-0.432287688,0.034,0.171,1,15,Mylip
Ddx23.15,0.000904831,-0.375982142,0.023,0.153,1,15,Ddx23
Trip12.15,0.000906344,-0.385513769,0.08,0.238,1,15,Trip12
Glmp.15,0.000906564,-0.314246487,0.034,0.171,1,15,Glmp
Svbp.15,0.000910102,-0.255992763,0.069,0.223,1,15,Svbp
Stx5a.15,0.00091152,-0.350714611,0.023,0.154,1,15,Stx5a
Arl5b.15,0.000920251,-0.329757304,0.011,0.135,1,15,Arl5b
Matn2.15,0.000921274,-0.422189414,0.034,0.17,1,15,Matn2
Arhgap21.15,0.000921559,-0.292720999,0.069,0.232,1,15,Arhgap21
Adam15.15,0.000921629,-0.309524318,0.011,0.135,1,15,Adam15
Cox14.15,0.000930707,0.875018965,0.345,0.247,1,15,Cox14
Ifnar2.15,0.00093395,-0.332256027,0.069,0.227,1,15,Ifnar2
Pgd.15,0.000935013,-0.308041418,0.011,0.134,1,15,Pgd
Nckap1.15,0.000935077,-0.232289693,0.08,0.245,1,15,Nckap1
N4bp2l2.15,0.000938156,-0.421144486,0.057,0.202,1,15,N4bp2l2
Gmppa.15,0.000941586,-0.329947595,0,0.112,1,15,Gmppa
Akr1a1.15,0.000945832,-0.100438795,0.23,0.461,1,15,Akr1a1
Prdx1.15,0.000946962,-0.1394652,0.368,0.669,1,15,Prdx1
Hnrnpul1.15,0.000955124,-0.242979882,0.046,0.189,1,15,Hnrnpul1
Zfp148.15,0.000957372,-0.217866046,0.08,0.242,1,15,Zfp148
Rps27a.15,0.000965174,-0.222792692,0.54,0.823,1,15,Rps27a
Esyt1.15,0.000965835,-0.350561842,0.011,0.133,1,15,Esyt1
Derl2.15,0.000968892,-0.289461916,0.011,0.134,1,15,Derl2
Mpp6.15,0.00097225,0.96097166,0.195,0.102,1,15,Mpp6
Rbm6.15,0.000977191,-0.334308923,0.046,0.188,1,15,Rbm6
Morf4l1.15,0.000985657,-0.20223849,0.299,0.568,1,15,Morf4l1
Scd1.15,0.000986622,-0.362690215,0.011,0.133,1,15,Scd1
Eln.15,0.000988421,-0.517633105,0.253,0.452,1,15,Eln
Sumo3.15,0.000990693,-0.401377258,0.046,0.183,1,15,Sumo3
Atp5k-ps2.15,0.000997492,0.177511307,0.023,0.003,1,15,Atp5k-ps2
Itpr2.15,0.000998218,-0.402433521,0,0.111,1,15,Itpr2
Gbp3.15,0.001005821,-0.366891419,0.011,0.133,1,15,Gbp3
Rgl1.15,0.001011714,-0.221008175,0.023,0.154,1,15,Rgl1
Nudt6.15,0.001012469,0.096962124,0.023,0.003,1,15,Nudt6
Taf15.15,0.001014531,-0.352181811,0,0.111,1,15,Taf15
Rps2.15,0.001016729,0.540583902,0.747,0.827,1,15,Rps2
Mcc.15,0.001017825,-0.355461405,0,0.111,1,15,Mcc
Plekha5.15,0.001021129,-0.403973447,0,0.111,1,15,Plekha5
Polr2b.15,0.001021129,-0.3447481,0,0.111,1,15,Polr2b
Arhgap1.15,0.001021129,-0.340294345,0,0.111,1,15,Arhgap1
Nhsl1.15,0.001024444,-0.392573207,0,0.111,1,15,Nhsl1
Qsox1.15,0.001028301,-0.225950773,0.034,0.172,1,15,Qsox1
Col8a1.15,0.001029459,-0.51659352,0.069,0.22,1,15,Col8a1
Acly.15,0.001029858,-0.163554531,0.046,0.192,1,15,Acly
Snx6.15,0.001039308,-0.222165717,0.184,0.388,1,15,Snx6
Fzd2.15,0.001040587,-0.368403467,0.011,0.131,1,15,Fzd2
Hmcn2.15,0.00104749,-0.537118224,0.08,0.234,1,15,Hmcn2
Rpl22l1.15,0.001048018,-0.170190412,0.31,0.554,1,15,Rpl22l1
Mapk1ip1l.15,0.001051342,-0.324055398,0,0.11,1,15,Mapk1ip1l
2310030G06Rik.15,0.00105548,0.100840385,0.034,0.006,1,15,2310030G06Rik
Rab3il1.15,0.001064709,-0.341009656,0.011,0.132,1,15,Rab3il1
Mlycd.15,0.001067538,0.23608072,0.08,0.026,1,15,Mlycd
Rgcc.15,0.001069291,0.861266705,0.172,0.083,1,15,Rgcc
Dnajc15.15,0.001079009,0.499717526,0.161,0.075,1,15,Dnajc15
Pik3ca.15,0.001082363,-0.205910479,0.034,0.173,1,15,Pik3ca
Triobp.15,0.00108301,-0.241593684,0.023,0.153,1,15,Triobp
Erbin.15,0.001084907,-0.320051536,0.034,0.17,1,15,Erbin
Stag2.15,0.00108493,-0.394458025,0.057,0.204,1,15,Stag2
Tmem39a.15,0.001085299,-0.375349306,0.023,0.147,1,15,Tmem39a
Plpp5.15,0.00108628,-0.310180288,0.011,0.131,1,15,Plpp5
Rbm28.15,0.001089443,-0.347779055,0.069,0.22,1,15,Rbm28
Tmx4.15,0.001095653,-0.403608614,0.011,0.129,1,15,Tmx4
Rab6a.15,0.001096281,-0.147190148,0.126,0.317,1,15,Rab6a
Nono.15,0.001099708,-0.293601332,0.046,0.187,1,15,Nono
Csgalnact2.15,0.001101485,-0.349653307,0.023,0.15,1,15,Csgalnact2
Por.15,0.001105387,-0.40542954,0.011,0.128,1,15,Por
Tmx1.15,0.001105831,-0.308093911,0.011,0.131,1,15,Tmx1
Atp5l.15,0.001109899,0.305850027,0.126,0.051,1,15,Atp5l
Gm4204.15,0.001110815,-0.310204018,0,0.109,1,15,Gm4204
Plekha2.15,0.001111284,-0.307048643,0.011,0.131,1,15,Plekha2
Jmjd1c.15,0.001111348,-0.387609386,0.126,0.294,1,15,Jmjd1c
Bmpr2.15,0.001111832,-0.317530164,0.069,0.218,1,15,Bmpr2
Rpl37a.15,0.001111903,-0.230822423,0.632,0.858,1,15,Rpl37a
Atraid.15,0.00112232,-0.205934906,0.138,0.314,1,15,Atraid
Gdi1.15,0.001122891,-0.174525931,0.034,0.172,1,15,Gdi1
Hspa13.15,0.001123773,-0.331441189,0.011,0.131,1,15,Hspa13
Yipf3.15,0.00112596,-0.166809366,0.069,0.223,1,15,Yipf3
Zfp608.15,0.0011298,-0.378181572,0.011,0.13,1,15,Zfp608
Dync1li2.15,0.001130212,-0.383979399,0.046,0.181,1,15,Dync1li2
Ltbr.15,0.001134634,-0.339267866,0.023,0.147,1,15,Ltbr
C1d.15,0.001138034,-0.435888021,0.057,0.194,1,15,C1d
Ehd1.15,0.001150613,-0.280966011,0.057,0.202,1,15,Ehd1
Tmem79.15,0.001151926,0.106251124,0.023,0.003,1,15,Tmem79
Rbmxl1.15,0.001154763,-0.335925233,0,0.109,1,15,Rbmxl1
Lhfpl2.15,0.001155714,-0.386408048,0.023,0.147,1,15,Lhfpl2
Hnrnph3.15,0.001159384,-0.447916183,0.046,0.18,1,15,Hnrnph3
Suco.15,0.001163966,-0.4040786,0.023,0.148,1,15,Suco
Atp2b4.15,0.001176018,-0.432307427,0.023,0.148,1,15,Atp2b4
Rhbdf1.15,0.001180598,-0.33714939,0.011,0.13,1,15,Rhbdf1
Pum3.15,0.001182128,-0.283302865,0.046,0.187,1,15,Pum3
Xrn2.15,0.00118283,-0.360825378,0.08,0.235,1,15,Xrn2
Bmper.15,0.001184204,-0.41622228,0.023,0.147,1,15,Bmper
Creb1.15,0.001188835,-0.359384516,0,0.108,1,15,Creb1
Ndrg4.15,0.001188835,-0.328465849,0,0.108,1,15,Ndrg4
Yme1l1.15,0.001190439,-0.250817751,0.103,0.272,1,15,Yme1l1
Ldb2.15,0.001191904,-0.436629383,0.011,0.128,1,15,Ldb2
G3bp2.15,0.001197732,-0.184019691,0.149,0.331,1,15,G3bp2
Polr3d.15,0.001204767,-0.159964875,0.069,0.227,1,15,Polr3d
Cdc42se1.15,0.001213541,-0.381231417,0.034,0.164,1,15,Cdc42se1
2310022A10Rik.15,0.001217458,0.228849184,0.057,0.015,1,15,2310022A10Rik
Cnot6l.15,0.001227846,-0.34943865,0,0.108,1,15,Cnot6l
Gm42890.15,0.001231478,0.254046893,0.011,0.001,1,15,Gm42890
Nras.15,0.001231983,-0.323289247,0.057,0.197,1,15,Nras
Ptov1.15,0.001232679,-0.277480256,0.08,0.237,1,15,Ptov1
Setd1b.15,0.001234904,-0.367407613,0.034,0.166,1,15,Setd1b
Impad1.15,0.001235419,-0.330611709,0.057,0.198,1,15,Impad1
Pard3b.15,0.001242227,-0.265928586,0.011,0.13,1,15,Pard3b
Flnb.15,0.001249646,-0.338403257,0.023,0.149,1,15,Flnb
Supt5.15,0.001250106,-0.254958622,0.046,0.187,1,15,Supt5
Dnajc13.15,0.001252903,-0.375651651,0.011,0.125,1,15,Dnajc13
Zfp385a.15,0.001253348,-0.309260136,0.034,0.169,1,15,Zfp385a
Elk3.15,0.001253999,-0.361366108,0.011,0.125,1,15,Elk3
Txndc15.15,0.001258295,-0.228948625,0.034,0.168,1,15,Txndc15
Fgf7.15,0.001262953,-0.282911987,0.057,0.206,1,15,Fgf7
Gm43980.15,0.001264024,-0.382004259,0,0.107,1,15,Gm43980
Bmpr1a.15,0.001269913,-0.192059185,0.069,0.218,1,15,Bmpr1a
Gatc.15,0.001270474,0.487574889,0.115,0.045,1,15,Gatc
Dnm3os.15,0.00127151,-0.273783029,0.011,0.129,1,15,Dnm3os
Prdm2.15,0.001272216,-0.124142407,0.034,0.17,1,15,Prdm2
Palm.15,0.001278407,-0.325614584,0.034,0.166,1,15,Palm
Tcerg1.15,0.001285889,-0.232715516,0.069,0.226,1,15,Tcerg1
Rps13.15,0.001286239,-0.141728804,0.448,0.75,1,15,Rps13
Rps15.15,0.001288306,-0.235214849,0.575,0.843,1,15,Rps15
Dpf3.15,0.001295767,0.18893931,0.023,0.003,1,15,Dpf3
Ccl8.15,0.001296821,-0.516071649,0.046,0.184,1,15,Ccl8
Zcchc7.15,0.001298583,-0.400584243,0.046,0.179,1,15,Zcchc7
Gnb4.15,0.001313738,-0.387484826,0.011,0.128,1,15,Gnb4
Bdh2.15,0.001317937,-0.321936672,0.011,0.128,1,15,Bdh2
Tnrc18.15,0.001318129,-0.329870606,0,0.106,1,15,Tnrc18
Inmt.15,0.001322474,-0.636923052,0.011,0.127,1,15,Inmt
Appbp2.15,0.001323113,-0.331511278,0.023,0.148,1,15,Appbp2
Atp6ap1.15,0.001326629,-0.242925876,0.126,0.298,1,15,Atp6ap1
1810055G02Rik.15,0.001337781,-0.325820303,0.011,0.127,1,15,1810055G02Rik
Dact1.15,0.001343942,-0.455029156,0.023,0.142,1,15,Dact1
BC031181.15,0.001348105,-0.276452635,0.057,0.196,1,15,BC031181
Rpl19.15,0.001352794,-0.24771245,0.483,0.727,1,15,Rpl19
Brip1os.15,0.001355965,-0.307388218,0.023,0.148,1,15,Brip1os
Asah1.15,0.001358359,-0.166381738,0.069,0.218,1,15,Asah1
Arf5.15,0.001365077,0.008657672,0.184,0.398,1,15,Arf5
Acot9.15,0.00137418,-0.214400927,0.023,0.148,1,15,Acot9
Surf4.15,0.001376691,-0.168383518,0.126,0.297,1,15,Surf4
Dctn2.15,0.001379997,-0.105242802,0.103,0.272,1,15,Dctn2
Ces2g.15,0.001383139,-0.374712462,0.011,0.126,1,15,Ces2g
1110020A21Rik.15,0.001385099,0.014058702,0.023,0.003,1,15,1110020A21Rik
Zmpste24.15,0.001389441,-0.256457223,0.023,0.146,1,15,Zmpste24
Ube2w.15,0.00138971,-0.329287484,0.023,0.146,1,15,Ube2w
Czib.15,0.001397526,-0.259771962,0.046,0.187,1,15,Czib
Apbb2.15,0.001404562,-0.295517581,0.057,0.199,1,15,Apbb2
Rbm17.15,0.001406967,-0.332744738,0.092,0.25,1,15,Rbm17
Ubr5.15,0.00140751,-0.106084358,0.046,0.183,1,15,Ubr5
Ube2d1.15,0.001413398,0.898703574,0.195,0.104,1,15,Ube2d1
Clstn1.15,0.001419002,-0.13473366,0.046,0.183,1,15,Clstn1
Helz2.15,0.001419454,-0.342601884,0,0.105,1,15,Helz2
Thbs4.15,0.001423986,-0.984695553,0.138,0.292,1,15,Thbs4
Cant1.15,0.001428617,-0.323213253,0,0.105,1,15,Cant1
Rnf13.15,0.001433543,-0.188152409,0.069,0.221,1,15,Rnf13
Casp8ap2.15,0.001436132,-0.268905911,0.023,0.146,1,15,Casp8ap2
Wdr1.15,0.001442294,-0.315050264,0.046,0.178,1,15,Wdr1
Mrfap1.15,0.001449179,-0.04046276,0.195,0.397,1,15,Mrfap1
Yrdc.15,0.001451777,-0.315093487,0,0.105,1,15,Yrdc
Nudt4.15,0.001454943,0.931759074,0.402,0.331,1,15,Nudt4
Rbbp8.15,0.001456453,-0.320346595,0,0.105,1,15,Rbbp8
Ccnl2.15,0.00145765,-0.034437551,0.138,0.312,1,15,Ccnl2
Hsp25-ps1.15,0.001467593,0.086126727,0.023,0.003,1,15,Hsp25-ps1
Map3k2.15,0.001473856,-0.335114789,0.023,0.146,1,15,Map3k2
Ivd.15,0.001482845,0.611249103,0.126,0.053,1,15,Ivd
Eif4g2.15,0.001483408,-0.162373183,0.287,0.542,1,15,Eif4g2
Tnpo1.15,0.001504969,-0.363239154,0.011,0.122,1,15,Tnpo1
Snhg12.15,0.00150774,-0.265743993,0.034,0.162,1,15,Snhg12
Gm9067.15,0.001508515,0.122367777,0.023,0.003,1,15,Gm9067
Il3ra.15,0.001513727,-0.310754911,0,0.104,1,15,Il3ra
Aida.15,0.001514343,-0.277669349,0.103,0.261,1,15,Aida
Dnttip2.15,0.001516268,-0.103844299,0.115,0.288,1,15,Dnttip2
Odr4.15,0.001516289,-0.206638497,0.057,0.202,1,15,Odr4
Rlf.15,0.001518508,-0.350106745,0.011,0.125,1,15,Rlf
Cdc16.15,0.001527311,-0.214871813,0.057,0.203,1,15,Cdc16
Aig1.15,0.001531838,-0.330464275,0.034,0.163,1,15,Aig1
Fbln7.15,0.001546012,-0.284752638,0.069,0.217,1,15,Fbln7
Rpl10.15,0.001549481,-0.222293465,0.46,0.721,1,15,Rpl10
Prdx6.15,0.001550154,-0.277900332,0.161,0.351,1,15,Prdx6
Ap2m1.15,0.001555515,-0.145492615,0.069,0.218,1,15,Ap2m1
Slc35b1.15,0.001563314,-0.105307989,0.069,0.22,1,15,Slc35b1
Rbm7.15,0.001567736,-0.290105326,0.011,0.125,1,15,Rbm7
Gm5436.15,0.001570949,0.324773413,0.08,0.027,1,15,Gm5436
Ecrg4.15,0.001577213,-0.612277899,0.011,0.124,1,15,Ecrg4
Mafg.15,0.001578311,-0.233492265,0.057,0.2,1,15,Mafg
Gm12231.15,0.001586767,0.112223916,0.046,0.011,1,15,Gm12231
Arhgef40.15,0.001587096,-0.362761778,0.011,0.124,1,15,Arhgef40
Zc3h15.15,0.001587299,0.027615257,0.161,0.358,1,15,Zc3h15
Supt20.15,0.001588426,-0.348895718,0,0.103,1,15,Supt20
Srgap1.15,0.001588855,-0.353234718,0.011,0.125,1,15,Srgap1
Dhx40.15,0.001597799,-0.286810338,0.011,0.125,1,15,Dhx40
Dmd.15,0.00160407,1.367988152,0.172,0.086,1,15,Dmd
Dse.15,0.00161028,-0.2889423,0.023,0.145,1,15,Dse
Capn2.15,0.001613108,-0.248135404,0.115,0.28,1,15,Capn2
Zadh2.15,0.001624508,-0.335236048,0,0.103,1,15,Zadh2
Actn1.15,0.001627291,-0.250604806,0.046,0.182,1,15,Actn1
Zfp36l2.15,0.001627735,-0.315561091,0.023,0.145,1,15,Zfp36l2
Fam126a.15,0.001632344,-0.343478656,0.011,0.124,1,15,Fam126a
Ubtd2.15,0.001641459,-0.278392383,0.023,0.143,1,15,Ubtd2
Manbal.15,0.001644544,-0.218596246,0.011,0.125,1,15,Manbal
Zc3h13.15,0.001646095,-0.191846078,0.115,0.28,1,15,Zc3h13
Topors.15,0.001649964,-0.315985548,0.023,0.144,1,15,Topors
Snx7.15,0.00165346,-0.32045393,0.011,0.123,1,15,Snx7
Cplane1.15,0.001656074,-0.337022371,0,0.103,1,15,Cplane1
Rpl37rt.15,0.001660099,-0.229392408,0.172,0.348,1,15,Rpl37rt
Plk2.15,0.001661393,-0.387193917,0,0.102,1,15,Plk2
P2ry2.15,0.001662635,0.11083766,0.046,0.011,1,15,P2ry2
Tvp23b.15,0.001666728,-0.302542228,0,0.102,1,15,Tvp23b
Cct4.15,0.001675305,-0.166026535,0.126,0.297,1,15,Cct4
Tsr1.15,0.00167745,-0.319896473,0,0.102,1,15,Tsr1
Snx9.15,0.001682562,-0.205834388,0.069,0.212,1,15,Snx9
Atp11a.15,0.001682836,-0.308420132,0,0.102,1,15,Atp11a
Yipf4.15,0.001684156,-0.377287662,0.057,0.192,1,15,Yipf4
Otud7b.15,0.001687017,-0.343284411,0.011,0.123,1,15,Otud7b
Eef1akmt2.15,0.001688239,-0.322564011,0,0.102,1,15,Eef1akmt2
Igsf10.15,0.001691094,-0.210531369,0.057,0.199,1,15,Igsf10
Ep400.15,0.001692551,-0.35175673,0.011,0.122,1,15,Ep400
Tek.15,0.001698438,-0.395980224,0.046,0.179,1,15,Tek
Fbn2.15,0.001699096,-0.35890039,0,0.102,1,15,Fbn2
Ebf3.15,0.001699562,-0.392208911,0.011,0.121,1,15,Ebf3
Atxn10.15,0.001704385,-0.192758364,0.115,0.28,1,15,Atxn10
Nox4.15,0.001711081,-0.392615448,0.023,0.142,1,15,Nox4
Oaz1-ps.15,0.001730255,0.518462932,0.092,0.033,1,15,Oaz1-ps
Arfgap1.15,0.001735972,-0.296433304,0.011,0.123,1,15,Arfgap1
Lats1.15,0.001737637,-0.311201055,0,0.102,1,15,Lats1
Sde2.15,0.001742192,-0.397080996,0.057,0.193,1,15,Sde2
Mfap4.15,0.00174256,-0.607926917,0.069,0.209,1,15,Mfap4
Pde8a.15,0.00174321,-0.24932518,0.046,0.178,1,15,Pde8a
Laptm4b.15,0.001743212,-0.315156222,0,0.102,1,15,Laptm4b
Smc4.15,0.001746429,-0.475670918,0.057,0.188,1,15,Smc4
Ncor2.15,0.001748002,-0.361997188,0.034,0.161,1,15,Ncor2
Ppib.15,0.001754196,-0.230689162,0.023,0.143,1,15,Ppib
Luc7l3.15,0.001757254,-0.014009093,0.161,0.348,1,15,Luc7l3
Efr3a.15,0.001758168,-0.279826161,0.069,0.215,1,15,Efr3a
Dennd2a.15,0.001765688,-0.337783838,0,0.101,1,15,Dennd2a
Dkk3.15,0.00176891,-0.358156294,0.023,0.143,1,15,Dkk3
Sp110.15,0.001771352,-0.345847862,0,0.101,1,15,Sp110
Smad4.15,0.001772632,-0.32191866,0.011,0.123,1,15,Smad4
Ube2j1.15,0.001774197,-0.289425158,0.034,0.159,1,15,Ube2j1
Smg6.15,0.001786646,-0.261203504,0.023,0.143,1,15,Smg6
Tmem63a.15,0.001788448,-0.328927163,0,0.101,1,15,Tmem63a
Srsf1.15,0.001790851,-0.327062348,0.011,0.122,1,15,Srsf1
Gm8663.15,0.001793358,0.057272,0.011,0.001,1,15,Gm8663
Dusp11.15,0.0017951,-0.044934499,0.103,0.267,1,15,Dusp11
Fam98b.15,0.00180325,-0.35137836,0.023,0.141,1,15,Fam98b
Sik1.15,0.001806849,-0.369806272,0.023,0.141,1,15,Sik1
Cacna1h.15,0.001814086,0.02319992,0.011,0.001,1,15,Cacna1h
Sgpp1.15,0.001814811,-0.280025212,0.011,0.123,1,15,Sgpp1
Naxe.15,0.001824817,-0.309671839,0.057,0.194,1,15,Naxe
Cavin2.15,0.001831264,-0.552710244,0.034,0.16,1,15,Cavin2
Mcrip1.15,0.001834886,-0.213839721,0.115,0.277,1,15,Mcrip1
Kremen1.15,0.001837414,-0.355462528,0.011,0.118,1,15,Kremen1
Cask.15,0.001837711,-0.220327939,0.023,0.141,1,15,Cask
Ebpl.15,0.00183787,-0.370078054,0.011,0.118,1,15,Ebpl
Nt5c.15,0.001838439,-0.273164232,0.034,0.159,1,15,Nt5c
Adgrg2.15,0.001839477,-0.349629182,0.011,0.122,1,15,Adgrg2
Alg5.15,0.001844434,-0.252012104,0.023,0.142,1,15,Alg5
Tril.15,0.001870394,-0.368469602,0,0.1,1,15,Tril
Pcm1.15,0.001896162,0.006683817,0.126,0.296,1,15,Pcm1
Ap2s1.15,0.001902062,-0.183658983,0.103,0.264,1,15,Ap2s1
Cdk12.15,0.001904635,-0.348764553,0.046,0.174,1,15,Cdk12
Usp1.15,0.00191653,-0.312451452,0.023,0.139,1,15,Usp1
Vegfd.15,0.001917863,-0.369795747,0.034,0.158,1,15,Vegfd
Calcrl.15,0.001919588,-0.458438183,0.011,0.118,1,15,Calcrl
Lypd6.15,0.001924054,0.041260349,0.023,0.003,1,15,Lypd6
Hnrnpc.15,0.001924656,-0.20366319,0.322,0.557,1,15,Hnrnpc
Itgb3.15,0.001925002,-0.313679851,0,0.1,1,15,Itgb3
Rabep1.15,0.001928242,-0.088832518,0.069,0.22,1,15,Rabep1
Rnh1.15,0.00192978,-0.290463675,0.115,0.276,1,15,Rnh1
Rps18.15,0.001931047,-0.182141859,0.598,0.826,1,15,Rps18
Ccdc12.15,0.00193178,-0.243563875,0.057,0.198,1,15,Ccdc12
Rbis.15,0.00193396,-0.093681203,0.103,0.268,1,15,Rbis
Ssh2.15,0.001939039,-0.350267132,0.023,0.141,1,15,Ssh2
Cdk5rap3.15,0.001940588,-0.20316565,0.011,0.122,1,15,Cdk5rap3
Ccn2.15,0.001945676,-0.221943202,0.057,0.195,1,15,Ccn2
Ppp2r2a.15,0.001947833,-0.159047211,0.115,0.277,1,15,Ppp2r2a
Stam2.15,0.001949771,-0.305248955,0,0.1,1,15,Stam2
Snd1.15,0.001962272,-0.303838685,0,0.1,1,15,Snd1
Layn.15,0.001968552,-0.305807109,0,0.1,1,15,Layn
Lgmn.15,0.001971108,-0.137385812,0.046,0.182,1,15,Lgmn
Pafah1b1.15,0.001974622,-0.172759325,0.241,0.458,1,15,Pafah1b1
Nudcd2.15,0.00197836,-0.163413221,0.034,0.158,1,15,Nudcd2
U2surp.15,0.00197941,0.029442215,0.161,0.353,1,15,U2surp
Has2.15,0.001982445,-0.279677006,0.011,0.122,1,15,Has2
Ildr2.15,0.001984053,-0.401259828,0.011,0.12,1,15,Ildr2
Naalad2.15,0.001986254,-0.342497284,0.057,0.197,1,15,Naalad2
Rab13.15,0.001987675,-0.305670004,0.023,0.141,1,15,Rab13
Rpl9.15,0.00200141,-0.215134479,0.563,0.808,1,15,Rpl9
Cxxc5.15,0.002001935,-0.386161743,0.069,0.208,1,15,Cxxc5
Ociad1.15,0.002006372,-0.06005981,0.138,0.325,1,15,Ociad1
Tap2.15,0.002011907,-0.354080993,0.011,0.12,1,15,Tap2
Dapk2.15,0.002011964,0.206642361,0.046,0.011,1,15,Dapk2
Eapp.15,0.002017207,-0.249836018,0.069,0.21,1,15,Eapp
Tpst1.15,0.002017622,-0.110788334,0.08,0.229,1,15,Tpst1
Ago3.15,0.002020012,-0.370200456,0.011,0.118,1,15,Ago3
Rps4x.15,0.002028562,-0.234221836,0.563,0.783,1,15,Rps4x
Tmed1.15,0.002032444,-0.285020768,0,0.099,1,15,Tmed1
Rpl21-ps6.15,0.002035911,-0.373339437,0.011,0.119,1,15,Rpl21-ps6
Ndufs4.15,0.002039728,0.834649912,0.333,0.243,1,15,Ndufs4
Lrrc20.15,0.002051886,0.458968941,0.069,0.021,1,15,Lrrc20
Ubac2.15,0.002052005,-0.306357324,0,0.099,1,15,Ubac2
Ptprs.15,0.002053094,-0.26671455,0.034,0.157,1,15,Ptprs
Ctnna1.15,0.002059557,-0.262566145,0.138,0.315,1,15,Ctnna1
Eva1b.15,0.002069666,-0.281116413,0.046,0.178,1,15,Eva1b
Carhsp1.15,0.002070738,-0.18912233,0.069,0.217,1,15,Carhsp1
Gtf2e2.15,0.00207175,-0.29528421,0,0.099,1,15,Gtf2e2
Chchd2-ps.15,0.002077202,0.126209489,0.023,0.003,1,15,Chchd2-ps
Set.15,0.00208101,-0.188949395,0.149,0.326,1,15,Set
Plce1.15,0.002087662,-0.314275963,0.023,0.139,1,15,Plce1
Amotl2.15,0.002096358,-0.245929262,0.08,0.227,1,15,Amotl2
Zfhx4.15,0.002099966,-0.041387226,0.138,0.321,1,15,Zfhx4
AI506816.15,0.002114786,-0.334132344,0.011,0.116,1,15,AI506816
Stk24.15,0.00211689,-0.331386051,0.011,0.117,1,15,Stk24
Gm6477.15,0.002118879,-0.32261055,0.023,0.137,1,15,Gm6477
Slc49a4.15,0.002120531,-0.223708465,0.023,0.14,1,15,Slc49a4
Tnfaip2.15,0.002126668,-0.321043466,0.149,0.326,1,15,Tnfaip2
Anapc11.15,0.002131619,-0.135052919,0.161,0.348,1,15,Anapc11
Snhg5.15,0.002133778,-0.360236645,0.046,0.174,1,15,Snhg5
Fads2.15,0.00213892,-0.335883489,0,0.098,1,15,Fads2
Uqcrc1.15,0.002149059,0.723832105,0.322,0.233,1,15,Uqcrc1
Cebpz.15,0.002150229,-0.236228557,0.08,0.231,1,15,Cebpz
Cp.15,0.002150349,-0.540889995,0.08,0.219,1,15,Cp
Smpdl3a.15,0.002152309,-0.438282886,0.046,0.167,1,15,Smpdl3a
Kras.15,0.002153612,-0.299291001,0.057,0.189,1,15,Kras
Cfap20.15,0.00216438,-0.110735334,0.057,0.194,1,15,Cfap20
Serpine2.15,0.002165441,-0.548170646,0.115,0.269,1,15,Serpine2
Txn2.15,0.00217078,0.876228465,0.31,0.22,1,15,Txn2
Ptgr1.15,0.002172903,-0.316848824,0.011,0.118,1,15,Ptgr1
Smad5.15,0.002174441,-0.26772856,0.023,0.14,1,15,Smad5
Brd8.15,0.002175266,-0.211054092,0.057,0.194,1,15,Brd8
Lsm12.15,0.002207176,0.887304619,0.287,0.196,1,15,Lsm12
Adamts10.15,0.002211815,-0.327476671,0.011,0.119,1,15,Adamts10
Galnt16.15,0.002212739,-0.330633182,0.046,0.172,1,15,Galnt16
Trim2.15,0.002212768,-0.206125862,0.023,0.139,1,15,Trim2
Copz2.15,0.002220856,-0.313354229,0.161,0.329,1,15,Copz2
Efs.15,0.002222345,-0.292170505,0,0.097,1,15,Efs
Gan.15,0.002223203,-0.461407296,0.046,0.174,1,15,Gan
Rab5c.15,0.002226245,-0.164482083,0.057,0.192,1,15,Rab5c
Cap1.15,0.002227799,-0.292897324,0.046,0.174,1,15,Cap1
Ppp2r5a.15,0.002236736,-0.220693082,0.034,0.158,1,15,Ppp2r5a
Tial1.15,0.002252565,-0.172259195,0.115,0.275,1,15,Tial1
Sbf2.15,0.002253101,-0.374151935,0.011,0.115,1,15,Sbf2
Gtf3c6.15,0.002258889,-0.116222723,0.034,0.16,1,15,Gtf3c6
Egr2.15,0.002271093,-0.312031421,0.057,0.195,1,15,Egr2
Ndufaf1.15,0.002281933,0.460678923,0.092,0.034,1,15,Ndufaf1
Enc1.15,0.002301613,-0.380870132,0,0.097,1,15,Enc1
Nsd1.15,0.002315624,-0.312398092,0.103,0.256,1,15,Nsd1
Tor1a.15,0.002323708,-0.290616482,0,0.097,1,15,Tor1a
Cct2.15,0.002328023,-0.140043723,0.103,0.264,1,15,Cct2
Ebp.15,0.002328133,-0.233648047,0.023,0.138,1,15,Ebp
Caprin1.15,0.002332008,0.058287252,0.092,0.255,1,15,Caprin1
